ID,Ag(wt%),Al(wt%),Be(wt%),Ce(wt%),Cr(wt%),Cu(wt%),Fe(wt%),Li(wt%),Mg(wt%),Mn(wt%),Ni(wt%),Re(wt%),Si(wt%),Sn(wt%),Ti(wt%),V(wt%),Zn(wt%),Zr(wt%),ST1,TIME1,ST2,TIME2,ST3,TIME3,Cold_Deformation_percent,First_Aging_Temp_C,First_Aging_Time_h,Second_Aging_Temp_C,Second_Aging_Time_h,Third_Aging_Temp_C,Third_Aging_Time_h,Processing_Description,UTS(MPa)
81,0.0,86.28,0.0,0.0,0.0,1.7,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.12,470,180,0,0,0,0,0.0,120,24.0,190,0.2,0,0.0,the first heat treatment is Solution treatment at 470℃ for 3h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,753.0
82,0.0,86.28,0.0,0.0,0.0,1.7,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.12,470,180,0,0,0,0,0.0,120,24.0,190,0.2,0,0.0,the first heat treatment is Solution treatment at 470℃ for 3h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,720.0
83,0.0,86.28,0.0,0.0,0.0,1.7,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.12,470,180,0,0,0,0,0.0,120,24.0,190,0.25,0,0.0,the first heat treatment is Solution treatment at 470℃ for 3h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,718.0
84,0.0,86.28,0.0,0.0,0.0,1.7,0.0,0.0,1.9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.12,470,180,0,0,0,0,0.0,120,24.0,190,0.35,0,0.0,the first heat treatment is Solution treatment at 470℃ for 3h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,738.0
85,0.0,87.93,0.0,0.0,0.0,1.87,0.08,0.0,2.03,0.0,0.0,0.0,0.04,0.0,0.04,0.0,7.87,0.14,470,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,613.0
86,0.0,83.17,0.0,0.0,0.0,2.48,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.2,0.15,450,120,460,60,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 450℃ for 2h. the second heat treatment is Solution treatment at 460℃ for 1h. the third heat treatment is Aging at 120.0℃ for 24.0 hours.,750.0
87,0.2,82.87,0.01,0.0,0.0,2.4,0.0,0.0,2.27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.1,0.15,450,120,470,60,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 450℃ for 2h. the second heat treatment is Solution treatment at 470℃ for 1h. the third heat treatment is Aging at 120.0℃ for 24.0 hours.,770.0
88,0.0,93.1,0.0,0.0,0.05,4.3,0.15,0.0,1.5,0.6,0.0,0.0,0.1,0.0,0.075,0.0,0.125,0.0,493,60,0,0,0,0,0.0,190,12.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 493℃ for 1h. the second heat treatment is Aging at 190.0℃ for 12.0 hours.,490.0
89,0.0,92.85,0.0,0.0,0.05,4.3,0.25,0.0,1.5,0.6,0.0,0.0,0.25,0.0,0.075,0.0,0.125,0.0,493,60,0,0,0,0,0.0,190,12.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 493℃ for 1h. the second heat treatment is Aging at 190.0℃ for 12.0 hours.,480.0
90,0.0,94.25,0.0,0.0,0.0,3.3,0.1,0.0,1.5,0.6,0.0,0.0,0.075,0.0,0.05,0.0,0.125,0.0,493,60,0,0,0,0,0.0,190,12.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 493℃ for 1h. the second heat treatment is Aging at 190.0℃ for 12.0 hours.,460.0
91,0.0,86.88,0.0,0.0,0.0,2.4,0.14,0.0,2.2,0.05,0.0,0.0,0.05,0.0,0.03,0.0,8.1,0.15,470,20,485,20,0,0,0.0,135,16.0,190,0.15,0,0.0,the first heat treatment is Solution treatment at 470℃ for 20.0min. the second heat treatment is Solution treatment at 485℃ for 20.0min. the third heat treatment is Aging at 135.0℃ for 16.0 hours.,694.0
92,0.0,83.583,0.0,0.0,0.0,2.59,0.0,0.0,2.78,0.0,0.0,0.047,0.0,0.0,0.0,0.0,10.78,0.22,450,120,460,120,470,120,0.0,120,48.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 450℃ for 2h. the second heat treatment is Solution treatment at 460℃ for 2h. the third heat treatment is Solution treatment at 470℃ for 2h. the fourth heat treatment is Aging at 120.0℃ for 48.0 hours.,710.7
93,0.0,87.115,0.0,0.0,0.02,2.44,0.08,0.0,1.98,0.025,0.0,0.0,0.05,0.0,0.03,0.0,8.13,0.13,450,180,475,180,0,0,0.0,120,24.0,170,0.5,120,24.0,the first heat treatment is Solution treatment at 450℃ for 3h. the second heat treatment is Solution treatment at 475℃ for 3h. the third heat treatment is Aging at 120.0℃ for 24.0 hours.,688.7
94,0.0,87.115,0.0,0.0,0.02,2.44,0.08,0.0,1.98,0.025,0.0,0.0,0.05,0.0,0.03,0.0,8.13,0.13,450,180,475,180,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 450℃ for 3h. the second heat treatment is Solution treatment at 475℃ for 3h. the third heat treatment is Aging at 120.0℃ for 24.0 hours.,734.3
95,0.0,87.115,0.0,0.0,0.02,2.44,0.08,0.0,1.98,0.025,0.0,0.0,0.05,0.0,0.03,0.0,8.13,0.13,450,180,475,180,0,0,0.0,140,8.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 450℃ for 3h. the second heat treatment is Solution treatment at 475℃ for 3h. the third heat treatment is Aging at 140.0℃ for 8.0 hours.,648.4
96,0.0,93.37,0.0,0.0,0.0,4.09,0.0,0.0,1.2,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.66,0.08,500,40,0,0,0,0,0.0,175,30.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 500℃ for 40.0min. the second heat treatment is Aging at 175.0℃ for 30.0 hours.,493.0
97,0.0,93.87,0.0,0.0,0.0,4.05,0.0,0.0,1.11,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.08,500,40,0,0,0,0,0.0,175,30.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 500℃ for 40.0min. the second heat treatment is Aging at 175.0℃ for 30.0 hours.,480.0
98,0.0,93.96,0.0,0.0,0.0,4.14,0.0,0.0,1.22,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.08,500,40,0,0,0,0,0.0,175,30.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 500℃ for 40.0min. the second heat treatment is Aging at 175.0℃ for 30.0 hours.,472.0
99,0.0,94.58,0.0,0.0,0.0,3.95,0.0,0.46,,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.31,0.1,500,60,0,0,0,0,0.0,175,30.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 500℃ for 1h. the second heat treatment is Aging at 175.0℃ for 30.0 hours.,485.0
100,0.0,93.06,0.0,0.0,0.0,3.86,0.0,0.9,1.16,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.32,0.1,500,40,0,0,0,0,0.0,175,30.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 500℃ for 40.0min. the second heat treatment is Aging at 175.0℃ for 30.0 hours.,501.0
101,0.0,93.37,0.0,0.0,0.0,3.91,0.0,0.89,1.13,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,500,60,0,0,0,0,0.0,175,30.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 500℃ for 1h. the second heat treatment is Aging at 175.0℃ for 30.0 hours.,507.0
102,0.0,86.001,0.0,0.0,0.001,2.2,0.002,0.0,2.02,0.001,0.0,0.0,0.005,0.0,0.0,0.0,9.66,0.11,470,60,0,0,0,0,0.0,120,24.0,190,0.1,135,3.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,764.0
103,0.0,86.001,0.0,0.0,0.001,2.2,0.002,0.0,2.02,0.001,0.0,0.0,0.005,0.0,0.0,0.0,9.66,0.11,470,60,0,0,0,0,0.0,135,12.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 135.0℃ for 12.0 hours.,727.5
104,0.0,79.27,0.0,0.0,0.0,1.41,0.04,0.0,2.99,0.0,0.0,0.0,0.03,0.0,0.03,0.0,16.11,0.12,465,30,470,60,472,30,0.0,120,24.0,190,0.1,135,3.0,the first heat treatment is Solution treatment at 465℃ for 30.0min. the second heat treatment is Solution treatment at 470℃ for 1h. the third heat treatment is Solution treatment at 472℃ for 30.0min. the fourth heat treatment is Aging at 120.0℃ for 24.0 hours.,810.0
105,0.0,85.9,0.0,0.0,0.0,2.2,0.04,0.0,2.02,0.0,0.0,0.0,0.03,0.0,0.03,0.0,9.66,0.12,465,30,470,60,472,30,0.0,120,24.0,190,0.1,135,3.0,the first heat treatment is Solution treatment at 465℃ for 30.0min. the second heat treatment is Solution treatment at 470℃ for 1h. the third heat treatment is Solution treatment at 472℃ for 30.0min. the fourth heat treatment is Aging at 120.0℃ for 24.0 hours.,764.0
106,0.0,87.43,0.0,0.0,0.0,2.29,0.04,0.0,2.05,0.0,0.0,0.0,0.03,0.0,0.03,0.0,8.02,0.11,465,30,470,60,472,30,0.0,120,24.0,190,0.1,135,3.0,the first heat treatment is Solution treatment at 465℃ for 30.0min. the second heat treatment is Solution treatment at 470℃ for 1h. the third heat treatment is Solution treatment at 472℃ for 30.0min. the fourth heat treatment is Aging at 120.0℃ for 24.0 hours.,737.0
107,0.0,82.45,0.0,0.0,0.0,2.26,0.0,0.0,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.54,0.24,450,120,460,120,470,120,0.0,121,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 450℃ for 2h. the second heat treatment is Solution treatment at 460℃ for 2h. the third heat treatment is Solution treatment at 470℃ for 2h. the fourth heat treatment is Aging at 121.0℃ for 24.0 hours.,728.0
108,0.0,82.45,0.0,0.0,0.0,2.26,0.0,0.0,3.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.54,0.24,450,120,460,120,470,120,0.0,121,5.0,153,16.0,0,0.0,the first heat treatment is Solution treatment at 450℃ for 2h. the second heat treatment is Solution treatment at 460℃ for 2h. the third heat treatment is Solution treatment at 470℃ for 2h. the fourth heat treatment is Aging at 121.0℃ for 5.0 hours.,637.0
109,0.0,89.791,0.0,0.0,0.22,1.6,0.061,0.0,2.22,0.06,0.0,0.0,0.028,0.0,0.06,0.0,5.96,0.0,470,60,0,0,0,0,0.0,120,115.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 115.0 hours.,551.0
110,0.0,89.791,0.0,0.0,0.22,1.6,0.061,0.0,2.22,0.06,0.0,0.0,0.028,0.0,0.06,0.0,5.96,0.0,470,60,0,0,0,0,0.0,120,30.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 30.0 hours.,539.0
111,0.0,89.791,0.0,0.0,0.22,1.6,0.061,0.0,2.22,0.06,0.0,0.0,0.028,0.0,0.06,0.0,5.96,0.0,470,60,0,0,0,0,0.0,120,73.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 73.0 hours.,525.0
112,0.0,89.788,0.0,0.0,0.22,1.6,0.064,0.0,2.22,0.06,0.0,0.0,0.028,0.0,0.06,0.0,5.96,0.0,470,120,480,120,490,120,0.0,190,1.0,120,12.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 2h. the second heat treatment is Solution treatment at 480℃ for 2h. the third heat treatment is Solution treatment at 490℃ for 2h. the fourth heat treatment is Aging at 190.0℃ for 1.0 hours.,490.0
113,0.0,89.788,0.0,0.0,0.22,1.6,0.064,0.0,2.22,0.06,0.0,0.0,0.028,0.0,0.06,0.0,5.96,0.0,470,120,480,120,490,120,0.0,120,24.0,180,1.0,120,24.0,the first heat treatment is Solution treatment at 470℃ for 2h. the second heat treatment is Solution treatment at 480℃ for 2h. the third heat treatment is Solution treatment at 490℃ for 2h. the fourth heat treatment is Aging at 120.0℃ for 24.0 hours.,516.0
114,0.0,89.788,0.0,0.0,0.22,1.6,0.064,0.0,2.22,0.06,0.0,0.0,0.028,0.0,0.06,0.0,5.96,0.0,470,120,480,120,490,120,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 2h. the second heat treatment is Solution treatment at 480℃ for 2h. the third heat treatment is Solution treatment at 490℃ for 2h. the fourth heat treatment is Aging at 120.0℃ for 24.0 hours.,541.0
115,0.0,86.2,0.0,0.0,0.025,2.44,0.09,0.0,2.63,0.05,0.0,0.0,0.05,0.0,0.015,0.0,8.37,0.13,470,60,0,0,0,0,0.0,135,16.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 135.0℃ for 16.0 hours.,675.0
116,0.0,86.34,0.0,0.0,0.025,2.41,0.09,0.0,2.54,0.05,0.0,0.0,0.05,0.0,0.015,0.0,8.36,0.12,470,60,0,0,0,0,0.0,135,16.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 135.0℃ for 16.0 hours.,674.0
117,0.0,86.27,0.0,0.0,0.025,2.37,0.14,0.0,2.52,0.05,0.0,0.0,0.05,0.0,0.015,0.0,8.39,0.17,470,60,0,0,0,0,0.0,135,16.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 135.0℃ for 16.0 hours.,668.0
118,0.0,86.31,0.0,0.0,0.025,2.38,0.11,0.0,2.58,0.05,0.0,0.0,0.05,0.0,0.015,0.0,8.37,0.11,470,60,0,0,0,0,0.0,135,16.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 135.0℃ for 16.0 hours.,667.0
119,0.0,86.314,0.0,0.0,0.025,2.14,0.11,0.0,2.67,0.05,0.0,0.0,0.04,0.0,0.021,0.0,8.47,0.16,470,60,0,0,0,0,0.0,135,16.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 135.0℃ for 16.0 hours.,663.0
120,0.0,86.4,0.0,0.0,0.025,2.3,0.1,0.0,2.51,0.05,0.0,0.0,0.05,0.0,0.015,0.0,8.45,0.1,470,60,0,0,0,0,0.0,135,16.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 135.0℃ for 16.0 hours.,662.0
121,0.0,87.95,0.0,0.0,0.21,1.7,0.3,0.0,2.3,2.3,0.0,0.0,0.09,0.0,0.0,0.0,5.15,0.0,475,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,678.0
122,0.0,89.44,0.0,0.0,0.0,1.42,0.0,0.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.48,0.15,470,120,480,120,490,120,0.0,121,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 2h. the second heat treatment is Solution treatment at 480℃ for 2h. the third heat treatment is Solution treatment at 490℃ for 2h. the fourth heat treatment is Aging at 121.0℃ for 24.0 hours.,568.0
123,0.0,89.44,0.0,0.0,0.0,1.42,0.0,0.0,1.51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.48,0.15,470,120,480,120,490,120,0.0,121,5.0,163,6.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 2h. the second heat treatment is Solution treatment at 480℃ for 2h. the third heat treatment is Solution treatment at 490℃ for 2h. the fourth heat treatment is Aging at 121.0℃ for 5.0 hours.,546.5
124,0.0,87.0,0.0,0.0,0.0,2.4,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.2,450,120,480,180,0,0,0.0,120,4.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 450℃ for 2h. the second heat treatment is Solution treatment at 480℃ for 3h. the third heat treatment is Aging at 120.0℃ for 4.0 hours.,725.0
125,0.0,87.0,0.0,0.0,0.0,2.4,0.0,0.0,2.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.2,0.2,450,120,480,180,0,0,0.0,120,8.0,170,8.0,0,0.0,the first heat treatment is Solution treatment at 450℃ for 2h. the second heat treatment is Solution treatment at 480℃ for 3h. the third heat treatment is Aging at 120.0℃ for 8.0 hours.,659.0
126,0.0,86.61,0.0,0.0,0.04,2.2,0.0,0.0,2.41,0.0,0.0,0.0,0.0,0.0,0.04,0.0,8.54,0.16,475,180,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 3h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,688.0
127,0.0,86.69,0.0,0.0,0.0,2.2,0.0,0.0,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.54,0.16,475,180,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 3h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,672.0
128,0.0,86.65,0.0,0.0,0.0,2.2,0.0,0.0,2.41,0.0,0.0,0.0,0.0,0.0,0.04,0.0,8.54,0.16,475,180,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 3h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,652.0
129,0.0,86.85,0.0,0.0,0.0,2.2,0.0,0.0,2.41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.54,0.0,475,180,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 3h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,525.0
130,0.0,93.03,0.0,0.0,0.1,4.1,0.15,0.0,1.5,0.6,0.0,0.0,0.12,0.0,0.15,0.0,0.25,0.0,495,60,0,0,0,0,1.5,0,0.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 495℃ for 1h. the second heat treatment is Cold rolling at 20℃ with 1.5% reduction.,522.0
131,0.0,88.65,0.0,0.0,0.23,1.6,0.5,0.0,2.5,0.3,0.0,0.0,0.4,0.0,0.22,0.0,5.6,0.0,470,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,480.0
132,0.0,89.26,0.0,0.0,0.0,1.4,0.04,0.0,1.65,0.0,0.0,0.0,0.03,0.0,0.0,0.0,7.5,0.12,475,120,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 2h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,540.0
133,0.0,89.26,0.0,0.0,0.0,1.4,0.04,0.0,1.65,0.0,0.0,0.0,0.03,0.0,0.0,0.0,7.5,0.12,475,120,0,0,0,0,0.0,120,24.0,160,6.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 2h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,520.0
134,0.0,89.26,0.0,0.0,0.0,1.4,0.04,0.0,1.65,0.0,0.0,0.0,0.03,0.0,0.0,0.0,7.5,0.12,475,120,0,0,0,0,0.0,120,24.0,160,6.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 2h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,460.0
135,0.0,89.05,0.0,0.0,0.15,1.8,0.0,0.0,2.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0,470,60,0,0,0,0,0.0,120,3.0,160,3.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 3.0 hours.,586.0
136,0.0,89.05,0.0,0.0,0.15,1.8,0.0,0.0,2.2,0.5,0.0,0.0,0.0,0.0,0.0,0.0,6.3,0.0,470,60,0,0,0,0,0.0,120,12.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 1h. the second heat treatment is Aging at 120.0℃ for 12.0 hours.,573.0
137,0.0,89.11,0.0,0.0,0.0,1.6,0.1,0.0,1.5,0.0,0.0,0.0,0.04,0.0,0.0,0.0,7.5,0.15,470,120,0,0,0,0,0.0,120,34.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 2h. the second heat treatment is Aging at 120.0℃ for 34.0 hours.,504.0
138,0.0,89.01,0.0,0.0,0.0,1.6,0.1,0.0,1.5,0.0,0.0,0.0,0.04,0.1,0.0,0.0,7.5,0.15,470,120,0,0,0,0,0.0,120,34.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 470℃ for 2h. the second heat treatment is Aging at 120.0℃ for 34.0 hours.,511.0
139,0.31,93.05,0.0,0.0,0.0,5.3,0.0,0.0,0.79,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.1,525,120,0,0,0,0,0.0,185,12.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 525℃ for 2h. the second heat treatment is Aging at 185.0℃ for 12.0 hours.,516.0
140,0.3,92.76,0.0,0.2,0.0,5.35,0.0,0.0,0.84,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.1,525,120,0,0,0,0,0.0,185,8.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 525℃ for 2h. the second heat treatment is Aging at 185.0℃ for 8.0 hours.,556.0
141,0.32,92.52,0.0,0.45,0.0,5.36,0.0,0.0,0.8,0.0,0.0,0.45,0.0,0.0,0.0,0.0,0.0,0.1,525,120,0,0,0,0,0.0,185,8.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 525℃ for 2h. the second heat treatment is Aging at 185.0℃ for 8.0 hours.,562.0
142,0.0,90.41,0.0,0.0,0.0,1.52,0.05,0.0,2.47,0.03,0.0,0.0,0.04,0.0,0.03,0.0,5.45,0.0,480,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 480℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,540.0
143,0.0,93.79,0.0,0.0,0.0,3.7,0.13,0.0,1.6,0.6,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.1,495,60,515,60,0,0,0.0,170,1.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 495℃ for 1h. the second heat treatment is Solution treatment at 515℃ for 1h. the third heat treatment is Aging at 170.0℃ for 1.0 hours.,445.0
144,0.0,93.79,0.0,0.0,0.0,3.7,0.13,0.0,1.6,0.6,0.0,0.0,0.04,0.0,0.04,0.0,0.0,0.1,495,60,515,60,0,0,0.0,170,0.5,0,0.0,0,0.0,the first heat treatment is Solution treatment at 495℃ for 1h. the second heat treatment is Solution treatment at 515℃ for 1h. the third heat treatment is Aging at 170.0℃ for 0.5 hours.,447.0
145,0.0,88.22,0.0,0.0,0.15,1.62,0.45,0.0,2.41,0.45,0.0,0.0,0.4,0.0,0.1,0.0,6.2,0.0,485,50,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 485℃ for 50.0min. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,646.0
146,0.39,95.032,0.0,0.0,0.0,1.49,0.0,0.0,2.98,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108,500,60,0,0,0,0,0.0,170,100.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 500℃ for 1h. the second heat treatment is Aging at 170.0℃ for 100.0 hours.,438.0
147,0.39,94.792,0.0,0.0,0.0,1.48,0.0,0.27,2.96,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108,500,60,0,0,0,0,0.0,170,100.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 500℃ for 1h. the second heat treatment is Aging at 170.0℃ for 100.0 hours.,437.0
148,0.42,93.762,0.0,0.0,0.0,1.43,0.0,1.35,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108,500,60,0,0,0,0,0.0,170,100.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 500℃ for 1h. the second heat treatment is Aging at 170.0℃ for 100.0 hours.,380.0
149,0.38,93.062,0.0,0.0,0.0,1.42,0.0,2.1,2.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108,500,60,0,0,0,0,0.0,170,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 500℃ for 1h. the second heat treatment is Aging at 170.0℃ for 24.0 hours.,460.0
150,0.0,94.502,0.0,0.0,0.0,1.48,0.0,1.0,2.91,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.108,500,60,0,0,0,0,0.0,200,10.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 500℃ for 1h. the second heat treatment is Aging at 200.0℃ for 10.0 hours.,435.0
151,0.0,94.252,0.0,0.0,0.0,1.46,0.0,1.2,2.98,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.108,500,60,0,0,0,0,0.0,200,20.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 500℃ for 1h. the second heat treatment is Aging at 200.0℃ for 20.0 hours.,407.0
152,0.0,90.245,0.0,0.0,0.003,1.89,0.077,0.0,1.92,0.004,0.0,0.0,0.062,0.0,0.037,0.0,5.67,0.092,475,60,0,0,0,0,0.0,120,24.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,560.0
153,0.0,90.245,0.0,0.0,0.003,1.89,0.077,0.0,1.92,0.004,0.0,0.0,0.062,0.0,0.037,0.0,5.67,0.092,475,60,0,0,0,0,0.0,120,48.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 48.0 hours.,513.0
154,0.0,90.245,0.0,0.0,0.003,1.89,0.077,0.0,1.92,0.004,0.0,0.0,0.062,0.0,0.037,0.0,5.67,0.092,475,60,0,0,0,0,0.0,120,24.0,195,0.5,120,240.0,the first heat treatment is Solution treatment at 475℃ for 1h. the second heat treatment is Aging at 120.0℃ for 24.0 hours.,566.0
155,0.0,88.951,0.0,0.0,0.0,2.32,0.037,0.0,2.13,0.002,0.0,0.0,0.052,0.0,0.018,0.0,6.41,0.08,477,60,0,0,0,0,0.0,121,6.0,177,12.0,0,0.0,the first heat treatment is Solution treatment at 477℃ for 1h. the second heat treatment is Aging at 121.0℃ for 6.0 hours.,540.0
156,0.0,92.7,0.0,0.0,0.0,4.5,0.0,0.0,1.5,0.6,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.5,485,10,0,0,0,0,0.0,0,0.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 485℃ for 10.0min.,318.0
157,0.0,93.7,0.0,0.0,0.0,1.41,0.0,0.83,3.95,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,500,60,0,0,0,0,0.0,170,30.0,0,0.0,0,0.0,the first heat treatment is Solution treatment at 500℃ for 1h. the second heat treatment is Aging at 170.0℃ for 30.0 hours.,397.0
